category_code,cell_value,data_type_code,error_data,geo_level_code,program_code,seasonally_adj,time_slot_id,time_slot_name,time
ASTARTS,6,E_TOTAL,yes,SO,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,32.1,SINGLE,no,SO,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,50.1,TOTAL,no,SO,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,10,E_SINGLE,yes,SO,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,8,E_TOTAL,yes,SO,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,32,SINGLE,no,SO,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,50,TOTAL,no,SO,RESCONST,yes,718,Oct2009,2009-10
COMPLETIONS,23.1,SINGLE,no,SO,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,32.3,TOTAL,no,SO,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,8,E_SINGLE,yes,SO,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,no,718,Oct2009,2009-10
PERMITS,22.3,TOTAL,no,SO,RESCONST,no,718,Oct2009,2009-10
PERMITS,18.9,SINGLE,no,SO,RESCONST,no,718,Oct2009,2009-10
STARTS,21.4,TOTAL,no,SO,RESCONST,no,718,Oct2009,2009-10
STARTS,20.0,SINGLE,no,SO,RESCONST,no,718,Oct2009,2009-10
STARTS,6,E_TOTAL,yes,SO,RESCONST,no,718,Oct2009,2009-10
STARTS,6,E_SINGLE,yes,SO,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,132.4,SINGLE,no,SO,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,211.2,TOTAL,no,SO,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,4,E_SINGLE,yes,SO,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,3,E_TOTAL,yes,SO,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,130,SINGLE,no,SO,RESCONST,yes,718,Oct2009,2009-10
UNDERCONST,208,TOTAL,no,SO,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,746,TOTAL,no,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,205,MULTI,no,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,526,SINGLE,no,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,6,E_TOTAL,yes,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,14,E_MULTI,yes,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,6,E_SINGLE,yes,US,RESCONST,yes,718,Oct2009,2009-10
APERMITS,95,MULTI,no,US,RESCONST,yes,718,Oct2009,2009-10
APERMITS,472,SINGLE,no,US,RESCONST,yes,718,Oct2009,2009-10
APERMITS,583,TOTAL,no,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,53,MULTI,no,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,476,SINGLE,no,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,534,TOTAL,no,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,16,E_MULTI,yes,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,4,E_SINGLE,yes,US,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,4,E_TOTAL,yes,US,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,33.4,MULTI,no,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,53.2,SINGLE,no,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,90.9,TOTAL,no,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,9,E_MULTI,yes,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,7,E_SINGLE,yes,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,6,E_TOTAL,yes,US,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,53,SINGLE,no,US,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,92,TOTAL,no,US,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,35,MULTI,no,US,RESCONST,yes,718,Oct2009,2009-10
COMPLETIONS,17.1,MULTI,no,US,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,49.0,SINGLE,no,US,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,67.4,TOTAL,no,US,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,14,E_MULTI,yes,US,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,6,E_SINGLE,yes,US,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,6,E_TOTAL,yes,US,RESCONST,no,718,Oct2009,2009-10
PERMITS,47.9,TOTAL,no,US,RESCONST,no,718,Oct2009,2009-10
PERMITS,8.0,MULTI,no,US,RESCONST,no,718,Oct2009,2009-10
PERMITS,38.6,SINGLE,no,US,RESCONST,no,718,Oct2009,2009-10
STARTS,44.5,TOTAL,no,US,RESCONST,no,718,Oct2009,2009-10
STARTS,4.7,MULTI,no,US,RESCONST,no,718,Oct2009,2009-10
STARTS,39.4,SINGLE,no,US,RESCONST,no,718,Oct2009,2009-10
STARTS,4,E_TOTAL,yes,US,RESCONST,no,718,Oct2009,2009-10
STARTS,16,E_MULTI,yes,US,RESCONST,no,718,Oct2009,2009-10
STARTS,4,E_SINGLE,yes,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,315.7,SINGLE,no,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,234.6,MULTI,no,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,563.9,TOTAL,no,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,4,E_SINGLE,yes,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,4,E_MULTI,yes,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,3,E_TOTAL,yes,US,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,308,SINGLE,no,US,RESCONST,yes,718,Oct2009,2009-10
UNDERCONST,232,MULTI,no,US,RESCONST,yes,718,Oct2009,2009-10
UNDERCONST,554,TOTAL,no,US,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,195,TOTAL,no,WE,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,132,SINGLE,no,WE,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,13,E_TOTAL,yes,WE,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,12,E_SINGLE,yes,WE,RESCONST,yes,718,Oct2009,2009-10
APERMITS,95,SINGLE,no,WE,RESCONST,yes,718,Oct2009,2009-10
APERMITS,113,TOTAL,no,WE,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,98,SINGLE,no,WE,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,111,TOTAL,no,WE,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,8,E_SINGLE,yes,WE,RESCONST,yes,718,Oct2009,2009-10
ASTARTS,8,E_TOTAL,yes,WE,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,9.7,SINGLE,no,WE,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,21.3,TOTAL,no,WE,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,17,E_SINGLE,yes,WE,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,14,E_TOTAL,yes,WE,RESCONST,no,718,Oct2009,2009-10
AUTHNOTSTD,10,SINGLE,no,WE,RESCONST,yes,718,Oct2009,2009-10
AUTHNOTSTD,22,TOTAL,no,WE,RESCONST,yes,718,Oct2009,2009-10
COMPLETIONS,11.9,SINGLE,no,WE,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,17.2,TOTAL,no,WE,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,12,E_SINGLE,yes,WE,RESCONST,no,718,Oct2009,2009-10
COMPLETIONS,13,E_TOTAL,yes,WE,RESCONST,no,718,Oct2009,2009-10
PERMITS,9.4,TOTAL,no,WE,RESCONST,no,718,Oct2009,2009-10
PERMITS,7.6,SINGLE,no,WE,RESCONST,no,718,Oct2009,2009-10
STARTS,7.6,SINGLE,no,WE,RESCONST,no,718,Oct2009,2009-10
STARTS,8.7,TOTAL,no,WE,RESCONST,no,718,Oct2009,2009-10
STARTS,8,E_TOTAL,yes,WE,RESCONST,no,718,Oct2009,2009-10
STARTS,8,E_SINGLE,yes,WE,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,74.1,SINGLE,no,WE,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,141.9,TOTAL,no,WE,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,9,E_SINGLE,yes,WE,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,6,E_TOTAL,yes,WE,RESCONST,no,718,Oct2009,2009-10
UNDERCONST,73,SINGLE,no,WE,RESCONST,yes,718,Oct2009,2009-10
UNDERCONST,140,TOTAL,no,WE,RESCONST,yes,718,Oct2009,2009-10
ACOMPLETIONS,100,SINGLE,no,MW,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,142,TOTAL,no,MW,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,14,E_SINGLE,yes,MW,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,13,E_TOTAL,yes,MW,RESCONST,yes,719,Nov2009,2009-11
APERMITS,82,SINGLE,no,MW,RESCONST,yes,719,Nov2009,2009-11
APERMITS,114,TOTAL,no,MW,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,75,SINGLE,no,MW,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,104,TOTAL,no,MW,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,7,E_SINGLE,yes,MW,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,8,E_TOTAL,yes,MW,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,9.6,TOTAL,no,MW,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,5.3,SINGLE,no,MW,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,11,E_TOTAL,yes,MW,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,10,E_SINGLE,yes,MW,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,6,SINGLE,no,MW,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,11,TOTAL,no,MW,RESCONST,yes,719,Nov2009,2009-11
COMPLETIONS,13.1,TOTAL,no,MW,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,9.7,SINGLE,no,MW,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,13,E_TOTAL,yes,MW,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,14,E_SINGLE,yes,MW,RESCONST,no,719,Nov2009,2009-11
PERMITS,5.7,SINGLE,no,MW,RESCONST,no,719,Nov2009,2009-11
PERMITS,8.2,TOTAL,no,MW,RESCONST,no,719,Nov2009,2009-11
STARTS,5.8,SINGLE,no,MW,RESCONST,no,719,Nov2009,2009-11
STARTS,8.1,TOTAL,no,MW,RESCONST,no,719,Nov2009,2009-11
STARTS,7,E_SINGLE,yes,MW,RESCONST,no,719,Nov2009,2009-11
STARTS,8,E_TOTAL,yes,MW,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,57.7,SINGLE,no,MW,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,84.0,TOTAL,no,MW,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,8,E_SINGLE,yes,MW,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,7,E_TOTAL,yes,MW,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,56,SINGLE,no,MW,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,82,TOTAL,no,MW,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,102,TOTAL,no,NE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,55,SINGLE,no,NE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,17,E_SINGLE,yes,NE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,20,E_TOTAL,yes,NE,RESCONST,yes,719,Nov2009,2009-11
APERMITS,50,SINGLE,no,NE,RESCONST,yes,719,Nov2009,2009-11
APERMITS,74,TOTAL,no,NE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,47,SINGLE,no,NE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,67,TOTAL,no,NE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,11,E_SINGLE,yes,NE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,10,E_TOTAL,yes,NE,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,8.7,TOTAL,no,NE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,5.2,SINGLE,no,NE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,16,E_TOTAL,yes,NE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,20,E_SINGLE,yes,NE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,6,SINGLE,no,NE,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,10,TOTAL,no,NE,RESCONST,yes,719,Nov2009,2009-11
COMPLETIONS,8.5,TOTAL,no,NE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,4.7,SINGLE,no,NE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,20,E_TOTAL,yes,NE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,17,E_SINGLE,yes,NE,RESCONST,no,719,Nov2009,2009-11
PERMITS,3.7,SINGLE,no,NE,RESCONST,no,719,Nov2009,2009-11
PERMITS,5.6,TOTAL,no,NE,RESCONST,no,719,Nov2009,2009-11
STARTS,3.2,SINGLE,no,NE,RESCONST,no,719,Nov2009,2009-11
STARTS,4.8,TOTAL,no,NE,RESCONST,no,719,Nov2009,2009-11
STARTS,11,E_SINGLE,yes,NE,RESCONST,no,719,Nov2009,2009-11
STARTS,10,E_TOTAL,yes,NE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,46.7,SINGLE,no,NE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,119.9,TOTAL,no,NE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,10,E_SINGLE,yes,NE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,7,E_TOTAL,yes,NE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,46,SINGLE,no,NE,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,118,TOTAL,no,NE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,396,TOTAL,no,SO,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,264,SINGLE,no,SO,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,7,E_SINGLE,yes,SO,RESCONST,yes,719,Nov2009,2009-11
APERMITS,253,SINGLE,no,SO,RESCONST,yes,719,Nov2009,2009-11
APERMITS,318,TOTAL,no,SO,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,267,SINGLE,no,SO,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,301,TOTAL,no,SO,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,6,E_SINGLE,yes,SO,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,6,E_TOTAL,yes,SO,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,48.7,TOTAL,no,SO,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,29.7,SINGLE,no,SO,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,8,E_TOTAL,yes,SO,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,10,E_SINGLE,yes,SO,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,32,SINGLE,no,SO,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,51,TOTAL,no,SO,RESCONST,yes,719,Nov2009,2009-11
COMPLETIONS,33.7,TOTAL,no,SO,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,22.9,SINGLE,no,SO,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,8,E_TOTAL,yes,SO,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,7,E_SINGLE,yes,SO,RESCONST,no,719,Nov2009,2009-11
PERMITS,16.4,SINGLE,no,SO,RESCONST,no,719,Nov2009,2009-11
PERMITS,20.9,TOTAL,no,SO,RESCONST,no,719,Nov2009,2009-11
STARTS,18.8,SINGLE,no,SO,RESCONST,no,719,Nov2009,2009-11
STARTS,21.5,TOTAL,no,SO,RESCONST,no,719,Nov2009,2009-11
STARTS,6,E_SINGLE,yes,SO,RESCONST,no,719,Nov2009,2009-11
STARTS,6,E_TOTAL,yes,SO,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,127.8,SINGLE,no,SO,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,199.3,TOTAL,no,SO,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,4,E_SINGLE,yes,SO,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,3,E_TOTAL,yes,SO,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,130,SINGLE,no,SO,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,201,TOTAL,no,SO,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,262,MULTI,no,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,844,TOTAL,no,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,567,SINGLE,no,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,13,E_MULTI,yes,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,6,E_TOTAL,yes,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,6,E_SINGLE,yes,US,RESCONST,yes,719,Nov2009,2009-11
APERMITS,114,MULTI,no,US,RESCONST,yes,719,Nov2009,2009-11
APERMITS,483,SINGLE,no,US,RESCONST,yes,719,Nov2009,2009-11
APERMITS,623,TOTAL,no,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,81,MULTI,no,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,497,SINGLE,no,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,588,TOTAL,no,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,16,E_MULTI,yes,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,4,E_SINGLE,yes,US,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,4,E_TOTAL,yes,US,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,34.1,MULTI,no,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,87.7,TOTAL,no,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,49.2,SINGLE,no,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,9,E_MULTI,yes,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,6,E_TOTAL,yes,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,7,E_SINGLE,yes,US,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,54,SINGLE,no,US,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,95,TOTAL,no,US,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,37,MULTI,no,US,RESCONST,yes,719,Nov2009,2009-11
COMPLETIONS,21.2,MULTI,no,US,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,72.6,TOTAL,no,US,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,50.1,SINGLE,no,US,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,13,E_MULTI,yes,US,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,6,E_TOTAL,yes,US,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,6,E_SINGLE,yes,US,RESCONST,no,719,Nov2009,2009-11
PERMITS,8.1,MULTI,no,US,RESCONST,no,719,Nov2009,2009-11
PERMITS,31.9,SINGLE,no,US,RESCONST,no,719,Nov2009,2009-11
PERMITS,42.1,TOTAL,no,US,RESCONST,no,719,Nov2009,2009-11
STARTS,6.4,MULTI,no,US,RESCONST,no,719,Nov2009,2009-11
STARTS,35.2,SINGLE,no,US,RESCONST,no,719,Nov2009,2009-11
STARTS,42.3,TOTAL,no,US,RESCONST,no,719,Nov2009,2009-11
STARTS,16,E_MULTI,yes,US,RESCONST,no,719,Nov2009,2009-11
STARTS,4,E_SINGLE,yes,US,RESCONST,no,719,Nov2009,2009-11
STARTS,4,E_TOTAL,yes,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,220.8,MULTI,no,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,300.8,SINGLE,no,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,534.8,TOTAL,no,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,4,E_MULTI,yes,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,4,E_SINGLE,yes,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,3,E_TOTAL,yes,US,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,218,MULTI,no,US,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,301,SINGLE,no,US,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,532,TOTAL,no,US,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,204,TOTAL,no,WE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,148,SINGLE,no,WE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,10,E_TOTAL,yes,WE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,yes,719,Nov2009,2009-11
APERMITS,98,SINGLE,no,WE,RESCONST,yes,719,Nov2009,2009-11
APERMITS,117,TOTAL,no,WE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,108,SINGLE,no,WE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,116,TOTAL,no,WE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,7,E_SINGLE,yes,WE,RESCONST,yes,719,Nov2009,2009-11
ASTARTS,8,E_TOTAL,yes,WE,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,20.6,TOTAL,no,WE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,9.0,SINGLE,no,WE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,14,E_TOTAL,yes,WE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,18,E_SINGLE,yes,WE,RESCONST,no,719,Nov2009,2009-11
AUTHNOTSTD,10,SINGLE,no,WE,RESCONST,yes,719,Nov2009,2009-11
AUTHNOTSTD,23,TOTAL,no,WE,RESCONST,yes,719,Nov2009,2009-11
COMPLETIONS,17.3,TOTAL,no,WE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,12.7,SINGLE,no,WE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,10,E_TOTAL,yes,WE,RESCONST,no,719,Nov2009,2009-11
COMPLETIONS,11,E_SINGLE,yes,WE,RESCONST,no,719,Nov2009,2009-11
PERMITS,6.2,SINGLE,no,WE,RESCONST,no,719,Nov2009,2009-11
PERMITS,7.4,TOTAL,no,WE,RESCONST,no,719,Nov2009,2009-11
STARTS,7.3,SINGLE,no,WE,RESCONST,no,719,Nov2009,2009-11
STARTS,7.9,TOTAL,no,WE,RESCONST,no,719,Nov2009,2009-11
STARTS,7,E_SINGLE,yes,WE,RESCONST,no,719,Nov2009,2009-11
STARTS,8,E_TOTAL,yes,WE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,68.5,SINGLE,no,WE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,131.6,TOTAL,no,WE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,9,E_SINGLE,yes,WE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,6,E_TOTAL,yes,WE,RESCONST,no,719,Nov2009,2009-11
UNDERCONST,69,SINGLE,no,WE,RESCONST,yes,719,Nov2009,2009-11
UNDERCONST,131,TOTAL,no,WE,RESCONST,yes,719,Nov2009,2009-11
ACOMPLETIONS,98,SINGLE,no,MW,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,127,TOTAL,no,MW,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,13,E_SINGLE,yes,MW,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,13,E_TOTAL,yes,MW,RESCONST,yes,720,Dec2009,2009-12
APERMITS,116,TOTAL,no,MW,RESCONST,yes,720,Dec2009,2009-12
APERMITS,82,SINGLE,no,MW,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,97,TOTAL,no,MW,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,83,SINGLE,no,MW,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,9,E_TOTAL,yes,MW,RESCONST,yes,720,Dec2009,2009-12
ASTARTS,7,E_SINGLE,yes,MW,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,10.1,TOTAL,no,MW,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,5.1,SINGLE,no,MW,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,10,E_SINGLE,yes,MW,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,10,E_TOTAL,yes,MW,RESCONST,no,720,Dec2009,2009-12
AUTHNOTSTD,6,SINGLE,no,MW,RESCONST,yes,720,Dec2009,2009-12
AUTHNOTSTD,11,TOTAL,no,MW,RESCONST,yes,720,Dec2009,2009-12
COMPLETIONS,12.3,TOTAL,no,MW,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,9.5,SINGLE,no,MW,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,13,E_TOTAL,yes,MW,RESCONST,no,720,Dec2009,2009-12
COMPLETIONS,13,E_SINGLE,yes,MW,RESCONST,no,720,Dec2009,2009-12
PERMITS,7.6,TOTAL,no,MW,RESCONST,no,720,Dec2009,2009-12
PERMITS,4.6,SINGLE,no,MW,RESCONST,no,720,Dec2009,2009-12
STARTS,5.6,TOTAL,no,MW,RESCONST,no,720,Dec2009,2009-12
STARTS,4.6,SINGLE,no,MW,RESCONST,no,720,Dec2009,2009-12
STARTS,9,E_TOTAL,yes,MW,RESCONST,no,720,Dec2009,2009-12
STARTS,7,E_SINGLE,yes,MW,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,76.4,TOTAL,no,MW,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,53.0,SINGLE,no,MW,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,7,E_TOTAL,yes,MW,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,8,E_SINGLE,yes,MW,RESCONST,no,720,Dec2009,2009-12
UNDERCONST,79,TOTAL,no,MW,RESCONST,yes,720,Dec2009,2009-12
UNDERCONST,55,SINGLE,no,MW,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,81,TOTAL,no,NE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,61,SINGLE,no,NE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,17,E_SINGLE,yes,NE,RESCONST,yes,720,Dec2009,2009-12
ACOMPLETIONS,18,E_TOTAL,yes,NE,RESCONST,yes,720,Dec2009,2009-12
APERMITS,101,TOTAL,no,NE,RESCONST,yes,720,Dec2009,2009-12
